"","MCF7_LTED_r1","MCF7_LTED_r2","MCF7_LTED_r3","MCF7_TAMR_r1","MCF7_TAMR_r2","MCF7_TAMR_r3","MCF7_WT_r1","MCF7_WT_r2","MCF7_WT_r3"
"Q9BY42_RTF2",21.3170346705546,21.2734901090184,21.1687779237534,21.2309962415876,21.0354218587069,21.1704199129191,21.3416653890651,21.1579976077942,21.3522326184267
"Q9BY43_CHMP4A",21.5618260443515,21.6175324738184,21.5751993450531,20.7428107672321,20.7071169379072,20.7417427834365,20.9981169469867,20.9444392587158,20.7766678644748
"Q9BY44_EIF2A",21.6984050139891,21.5614890912005,21.7094830312464,21.4218057176912,21.3112876658751,21.4093963113252,21.9242029330679,21.8113439173006,22.0385441778575
"Q9BY50_SEC11C",NA,15.9309643022761,NA,18.1427576986122,18.0684828217323,18.206038696262,17.7834240398412,17.569746695429,16.9574188900042
"Q9BY67_CADM1",NA,NA,NA,15.7283777201175,15.8923506402855,16.0653963228176,15.9961147848911,16.0116391180248,16.1692000923553
"Q9BY77_POLDIP3",20.81200409511,20.8630432287824,20.8746944929854,20.8195993514273,21.0843913116588,20.9729116364566,20.8296203683321,20.9708801433857,21.0079942389561
"Q9BY89_KIAA1671",15.9956360806874,16.2083006048672,16.0282389592666,16.051409343908,16.2413326111825,16.1960960523888,16.069491692971,16.0192529409809,16.2369680633998
"Q9BYB4_GNB1L",19.1780497161733,19.0493946559577,19.2150082559967,19.5213847138047,19.4964635027805,19.4479216305399,19.4262526560351,19.4340786862795,19.3767182405628
"Q9BYC5_FUT8",20.700606937124,20.6103288872942,20.7401921154691,17.8528555415058,17.9795949580092,17.8852312627972,17.4849859231959,17.5600828668321,17.2864396744522
"Q9BYC8_MRPL32",18.7455915497052,18.9610823452075,18.5894623743783,18.9927674462265,19.1769100652196,18.9085622203256,19.1987002239124,19.134158843971,19.2372496579803
"Q9BYC9_MRPL20",19.8214563761378,19.8800417621765,19.5543809723565,20.140665974956,20.0373222558278,20.0292512876409,20.3326198308786,20.1059271658326,20.4285282361505
"Q9BYD1_MRPL13",20.3761699007549,20.4173064715808,20.3157527265154,20.6135136275014,20.698972738911,20.6751974353268,20.9022628678184,20.7817008201927,20.9558429941785
"Q9BYD2_MRPL9",20.2930413020338,20.3420238370254,20.2036095681611,20.5475231387724,20.6458417978954,20.6268062079175,20.9168459331295,20.7324580132735,21.0089251673604
"Q9BYD3_MRPL4",19.7590349664352,19.441621488764,19.7247230770491,20.2040489915038,20.1418533642084,20.2140256221301,20.3005110988325,20.1764180064562,20.0651182992655
"Q9BYD6_MRPL1",21.0652641579178,21.1366192710212,20.9784156284564,21.2487304249607,21.2288845600498,21.2338980194271,21.5691219981449,21.4399688948652,21.5586301278592
"Q9BYE7_PCGF6",17.0857968224121,17.064684615196,16.585898308611,17.4249171706899,17.5508099832578,17.5073739465659,17.4014415700144,17.1954546491577,17.1779717997035
"Q9BYG3_NIFK",18.7262651018265,18.7897872775503,19.1352173998953,19.5132662698314,19.4767574911649,19.4535098136477,19.1915655270023,19.4397038775053,19.0937823645558
"Q9BYG5_PARD6B",21.0336489604875,21.0391637409329,21.0919748909335,21.0240469563307,21.0218490125901,21.0487512236625,21.7370793609873,21.8618886362717,21.7910772211509
"Q9BYJ9_YTHDF1",19.1145330001007,18.9635633868966,19.1672225181134,19.5937289399602,19.5040311752977,19.6300954401551,19.4035684887998,19.4378531660777,19.72905555062
"Q9BYK8_HELZ2",18.1607697683714,18.3331010175314,18.2136578087246,17.9459650305852,18.0483203870277,17.9612454592981,18.3986976561628,19.0577232207904,19.085674541238
"Q9BYM8_RBCK1",17.0582688513286,17.3300715806728,17.1970484477751,16.3789848693431,16.4705233522796,16.3501224302931,16.5817796508188,16.8255321660061,16.6530829481521
"Q9BYN0_SRXN1",20.7217431584694,20.5857425965854,20.5824525382855,19.9385191436843,19.7888191440574,20.0693840335552,19.9036742233691,19.9554624359771,19.8674853636229
"Q9BYN8_MRPS26",19.9690561730606,20.066877284691,19.9593063022972,20.3801528376518,20.4121142009615,20.4166719174199,20.4025047949102,20.3976551800668,20.7026603393377
"Q9BYT8_NLN",20.5749808214019,20.4935206685892,20.615201002737,20.9296327085103,20.9293991637417,20.9792621381634,21.3963999640948,21.3757505141491,21.2610571121114
"Q9BYV8_CEP41",17.4575497290526,17.3939210286533,17.3688209338811,17.8779860466674,17.6122734835139,17.8113344819444,18.2756660475127,17.9820194492042,18.1153981984601
"Q9BYW2_SETD2",17.2300184125411,17.4340742969912,17.2566263998094,17.3883096895852,17.2826715424525,17.3368854184496,17.4600596562615,17.2907767558758,17.348553501509
"Q9BYX2_TBC1D2",16.9094254416701,16.4587614833762,17.0883041530815,16.2296756572316,16.6918651819939,16.541818369224,16.17836812673,15.7895948412876,16.4025401201044
"Q9BYX4_IFIH1",17.556977478421,NA,17.1946470070723,16.7640388142358,17.0661649235458,16.7425238771105,17.2312806801227,17.7589666838738,17.7887503784918
"Q9BZ23_PANK2",17.3724480283526,16.9815407310933,17.1847555525253,16.8176271371997,16.7056364379154,16.9033211672038,17.0243895143661,16.8051398059628,17.0320881960147
"Q9BZ29_DOCK9",17.1178456672801,17.2944679780588,17.0945405134591,17.6425516330152,17.6143835311078,17.6079499329134,16.6921878389105,16.7563029923272,16.5921009963658
"Q9BZ67_FRMD8",17.3596788340897,17.2987265494874,17.265092034589,16.995932206541,16.8250087259073,16.9888214609404,17.8704199503624,17.3223411100263,17.7641981091372
"Q9BZ95_NSD3",18.0288189097301,18.0019089416734,18.0166680652319,17.9959672395323,17.884655699175,18.03978921896,18.012212066742,17.8851939326839,18.1960193861898
"Q9BZC7_ABCA2",16.4073078976719,16.3967248169905,16.3843308553893,16.5106695200832,16.6807317168231,16.6757934686802,16.8378152093601,17.2257980339075,16.6414717373925
"Q9BZD2_SLC29A3",15.9008675365766,16.1172308640763,15.8747320816889,15.746841078131,15.8565885440458,15.7314748146923,15.9823645614296,16.3222136286464,16.0734455252695
"Q9BZD4_NUF2",18.2099878645808,17.9378201168735,18.0777265647177,17.7187179324306,17.4073976151417,17.7200244756933,18.1010746242951,17.6916286385149,18.2049617507886
"Q9BZE1_MRPL37",20.2267644233916,20.1930952213618,20.1511962680144,20.4720817456705,20.5162255617458,20.4235175374428,20.6586885079995,20.6038589757262,20.608853447821
"Q9BZE4_GTPBP4",21.2698813954239,21.4288429869431,21.4730740183717,21.7358371743801,21.5784418430579,21.6140539232433,21.5624329106019,21.7999555640438,21.6450641367686
"Q9BZE9_ASPSCR1",20.6685961289419,20.813052119901,20.6868812440123,20.4248296841119,20.3943633306463,20.2913021373461,20.3827482685231,20.5458203514202,19.8596430311934
"Q9BZF1_OSBPL8",19.8451325835602,19.6711079136515,19.9269175370931,19.6850231801409,19.7455082299348,19.7820937014096,19.4002967674057,19.4002225647144,19.5816336897336
"Q9BZF3_OSBPL6",16.0248766945193,15.8757119501764,15.7019531629426,NA,NA,NA,16.4362158512254,16.4239794233598,16.6363621332413
"Q9BZF9_UACA",17.5453339417883,17.7063454487502,17.58423851768,16.8623101996978,16.9920933066302,16.9851672608123,17.4187116166602,17.4869403850425,17.4517093078151
"Q9BZG8_DPH1",18.8533088335198,18.7701431992108,18.6925003049277,19.4248044350266,19.3404960049614,19.4184524208236,19.4923508186592,19.4085377377759,19.4142810050407
"Q9BZH6_WDR11",19.8495576345633,19.8807432636188,19.9019232265934,19.4251173068022,19.5591684071195,19.2709595664374,19.4594604559817,19.6289921817473,19.453988619477
"Q9BZI1_IRX2",15.8356959284513,NA,NA,16.6656187452046,16.4326888989224,16.5812813903382,16.6492194549245,16.201977971632,16.5472146652957
"Q9BZI7_UPF3B",19.8405699083917,19.8152717421605,19.796474548015,19.386704821959,19.4644103133852,19.5117654423905,19.2627783446239,19.1817609176237,19.2992098595936
"Q9BZJ0_CRNKL1",19.4801385132972,19.5167381679496,19.4969266944087,20.0265411426803,20.0613602611831,20.0110499928271,20.0284804950677,20.0030827001411,20.0276729398169
"Q9BZJ4_SLC25A39",16.2574402983034,15.9182876926287,15.9858263083851,17.0536754439342,16.4624800651753,16.7977012075155,16.0770050035572,16.2452176519643,15.7464614007591
"Q9BZK7_TBL1XR1",19.5163585767363,19.4667090154315,19.4870845825365,20.034367934171,20.1614421449976,20.0724013478845,19.5506279724852,19.4278970882131,19.5920452996346
"Q9BZL1_UBL5",20.844930750951,20.8240583464541,20.7729213316787,20.5972265221786,20.5292288020414,20.5078327556483,20.7311124746005,20.6659898984199,21.0486060678227
"Q9BZL4_PPP1R12C",17.9530879750513,18.0351984548145,17.8506460123361,17.5035616522256,17.4537900123923,17.41297372712,17.2612474695672,17.3853843999312,17.3076685506489
"Q9BZL6_PRKD2",18.772118898114,18.7650855281156,18.6983018797321,18.3726583986408,18.4599827604815,18.4302079576785,18.9619880474971,19.0030254644024,18.9998599670255
"Q9BZM1_PLA2G12A",16.1948343192258,15.4993871838503,16.2318462298387,16.3067398918464,15.9866815423474,16.2697146062068,NA,15.9119010726458,16.1819852894093
"Q9BZQ6_EDEM3",17.3470738259777,17.346032058032,17.2586373065714,17.7920051008096,17.8127804201159,17.8109554531704,17.6702055300842,17.6622136631266,17.6685322732046
"Q9BZV1_UBXN6",18.0092575211218,18.1233767385325,18.1875786211606,17.4297717586465,17.5769977921993,17.3764716736847,17.765516694041,17.6784148005533,17.6169067401708
"Q9BZX2_UCK2",19.5917939392792,19.4336312163661,19.4523787757237,20.4059795181337,20.0073064450409,20.3234782538971,20.4771206256361,20.2046159099916,20.2074732757107
"Q9BZZ5_API5",22.2940682565498,22.3724812830973,22.3477326291549,22.4829649942468,22.6022859408209,22.4836941172534,22.3434259269999,22.4166193891235,22.4376749005982
"Q9C005_DPY30",20.8912349834014,20.9038319389089,20.8129958195516,20.339647006965,20.6350731654812,20.8975682027283,20.6560666936976,20.7878304256454,21.3791570251082
"Q9C010_PKIB",15.8104540784363,NA,NA,NA,NA,NA,19.1051595355712,19.0045285702458,19.3618545200973
"Q9C037_TRIM4",17.2260573545973,17.1726690995256,16.8766561661343,16.6050645568458,16.8410826331335,16.6818436295594,16.7666352646663,17.2083851873365,16.4969314240387
"Q9C086_INO80B",17.4085463316831,17.5138584615744,17.4018302850296,17.7430611403934,17.645935958647,17.7350716704896,17.6019218130715,17.651920202943,17.9173398954608
"Q9C0A6_SETD5",15.5265668348198,15.7789368053396,15.68327511137,15.5186253829461,15.5066528791072,15.5700654000661,15.4628247042916,15.3431385864136,15.5080625784898
"Q9C0B0_UNK",17.0131437434989,17.1084046070694,17.1967439710556,17.153735289371,17.1916331287048,17.113732067532,17.3176151663031,17.258965505689,17.2438543234834
"Q9C0B1_FTO",18.8836666279613,18.7004233409649,18.8635730691166,19.4212110425326,19.4991539992371,19.4216257236391,18.9570143785229,18.9586311774753,18.9664413932776
"Q9C0B2_CFAP74",NA,23.7629999850789,23.7843199243316,NA,22.7061754588228,NA,21.2099589550713,23.0076752831924,21.6229956560514
"Q9C0B5_ZDHHC5",17.7985206509854,17.6281731308633,17.3730484063517,17.4996682510485,17.4927873031701,17.3718778144421,17.2688334172404,17.1255977327311,17.1835222762025
"Q9C0B7_TANGO6",15.9487021841507,16.2117986516826,15.9054286757829,16.3515599090477,16.2327662277929,16.4396086338112,16.1179599407241,16.2126856505925,16.2552940807823
"Q9C0C2_TNKS1BP1",19.5403729795589,19.5198098730303,19.6593375957557,20.088358739128,20.0553071869643,20.1335555131507,20.5035740160704,20.343354408845,20.2732394335386
"Q9C0C4_SEMA4C",18.640200381184,18.7449052713436,18.4673535915259,18.1793024545096,17.9881920377355,17.9993260819246,20.2246298847181,19.9618791134748,20.0166905853417
"Q9C0C7_AMBRA1",16.9354966605522,16.9680612082072,17.002568931839,17.0094867903462,16.8815735519253,17.0216833638969,17.3495295574555,17.3911576651018,17.3820284133209
"Q9C0C9_UBE2O",20.364928985912,20.2482158067035,20.2385608314682,20.9099036014365,20.7929210014712,20.8633745010871,20.9946379763789,20.9258002692575,20.9500013243293
"Q9C0D3_ZYG11B",18.9585983594861,18.8865028891389,18.8663131713312,18.3691346166868,18.3025424647057,18.2145443968214,18.345029779875,18.2177175510535,18.164037306677
"Q9C0D5_TANC1",17.4132117732036,17.2681855772336,17.4918204412696,18.1467996353245,18.2563994633155,18.251728209595,17.4346407519703,17.5449703899501,17.6284670476683
"Q9C0D9_SELENOI",20.3183236927127,20.4050345187887,20.4232738516086,20.7743959794208,20.5243304832407,20.6863400788212,20.8524286997471,20.7890334773813,20.3362008600919
"Q9C0E2_XPO4",19.3316303980985,19.2078101735433,19.3577482752573,19.9275481438776,19.8691330470709,19.8866650196537,19.7816752438024,19.7525930846788,19.622988668715
"Q9C0E8_LNPK",20.108825420928,20.0892627516739,20.0304184684561,20.3699653688766,20.5194263576453,20.4987329138795,19.6963463560982,19.8106489390372,19.8482479068138
"Q9C0F1_CEP44",20.2084651651893,19.8641992134455,20.0323988069499,20.9288643044979,20.5445023654768,20.7233907270812,20.3648896851596,20.7865067587731,20.7858991793736
"Q9C0H2_TTYH3",16.3033580236634,16.3966060555383,16.4709323869834,15.6628693735888,15.7160543704534,15.7439257016393,16.4002400375676,16.5584022514108,16.7991448704265
"Q9C0H5_ARHGAP39",16.9534662466867,16.9770066371024,16.701412956275,17.3882766658902,17.2581150072201,17.3568850643756,16.6320103888357,16.5945492543707,16.3079120502509
"Q9C0H9_SRCIN1",16.7864086907298,16.9133272417507,16.647319495787,15.8904180483908,16.4726452663874,15.7265491556152,16.1573509248829,16.2381684946085,16.4623366538809
"Q9C0I1_MTMR12",18.4740420563711,18.4904067995174,18.5653593546583,18.5797728608185,18.6159447705821,18.5557504688575,17.7951374790062,17.8377250614577,17.9603798339401
"Q9C0J8_WDR33",18.2808609967515,18.4137213805651,18.4069840857868,18.5564180242878,18.5016908968609,18.6540986179178,18.8744725826784,18.6814875560425,18.6073469523263
"Q9C0K0_BCL11B",16.9121167172323,16.9417617277631,16.818831442674,17.9596468545115,17.9754170327647,17.9910626812888,17.4790734002588,17.554795506548,17.4685721677819
"Q9C0K1_SLC39A8",16.5389227054419,16.745609907185,15.4113280386169,15.9280895448446,NA,NA,15.1976973864907,NA,NA
"Q9GZL7_WDR12",19.9647022025321,19.8306688857733,20.2383472263347,20.1960539425843,20.2885859205295,20.1365546006719,20.0239074539683,20.2313461586271,19.9169563630124
"Q9GZM5_YIPF3",20.3509353463169,20.1174611677236,20.2937725043839,20.3010827438297,20.3923534416406,20.3882201566315,20.2254193978816,20.1174398883398,20.1547386991019
"Q9GZN1_ACTR6",17.8768638221378,18.0374378723163,17.8675469152071,18.1668482351225,18.1030558959347,18.1481241832881,18.1335503024909,18.0795844842702,17.8938672580709
"Q9GZN7_ROGDI",20.201616764551,20.021610347561,20.2101024884289,18.848147265447,18.8707649175375,18.9294070836798,19.5301327866295,19.185493418862,18.6400203312146
"Q9GZN8_C20orf27",21.4034024840469,21.2170178165531,21.272635683632,21.2778579331733,21.1937652517752,21.2905989214044,21.4701478150393,21.3070874924568,21.6316026614594
"Q9GZP4_PITHD1",20.1732053153877,20.1982355912625,20.1867399602291,20.0259402380965,19.9602191782134,20.0300959584537,20.111875678743,20.0384481000509,19.8603739085068
"Q9GZP8_IMUP",16.7753267540361,16.9670073023864,17.7428620438865,NA,NA,NA,16.8295580441567,16.9628006036127,16.8652420403649
"Q9GZQ3_COMMD5",19.3959885376675,19.5608269269329,19.4224086356381,19.4326800826338,19.6905133392911,19.6302925272189,19.2159301779443,19.3778074078288,19.4161755628229
"Q9GZR2_REXO4",17.9238345625558,18.1479869041275,18.0420040337087,18.6512574152483,18.7087914055647,18.6578574141214,18.3401034498966,18.6128974907912,18.4050516340384
"Q9GZR7_DDX24",20.4955194013917,20.397593328895,20.4305684742105,20.3651363823297,20.2284672756539,20.3346039302399,20.4032721586379,20.7015064392818,20.7352010010398
"Q9GZS1_POLR1E",19.8197356678056,19.7741174905052,19.7741467801233,20.3417081891494,20.1912021645257,20.1824534129754,20.5030031126321,20.2919418157875,20.3842464355361
"Q9GZS3_SKIC8",21.3389167392568,21.2092101056069,21.2767707710244,21.143581806281,21.2021259339281,21.1199248975424,21.1419784602738,21.2068634718172,21.2585767884354
"Q9GZT3_SLIRP",22.3865787906474,22.415682350948,22.2502401845348,22.3859043550275,22.4299196135613,22.4407423406027,22.8971563703363,22.8855328625707,22.7782615559359
"Q9GZT4_SRR",19.1682132074283,19.2772457712274,19.3039222682037,18.0713703562884,17.9768251273224,18.0881872391834,18.0015995493266,17.9674866774072,17.9227730628162
"Q9GZT6_CCDC90B",17.9693960728448,17.9161732977885,18.0736649524991,17.7313020881816,18.0767981347053,17.8279104755768,17.7120459847281,18.0142144944437,18.2253537686839
"Q9GZT8_NIF3L1",20.7965081041272,20.6459137322187,20.8911021501248,20.6198990756485,20.6597674436147,20.6925818336685,20.345728270435,20.3126200599355,20.3240897612712
"Q9GZT9_EGLN1",17.8581381348932,17.9930026103085,17.8392992605148,17.4733268280865,17.5898708241199,17.5462761421185,17.7569708726914,17.8462797174938,17.6436256102488
"Q9GZU7_CTDSP1",17.4769305146676,18.1414485422811,17.4287512155422,18.1737242139392,18.0738253089813,18.0967510098421,17.1505343502817,16.8087040108714,17.7889290254524
"Q9GZU8_PSME3IP1",18.1323261280375,18.3016887748447,18.2188895073447,18.5772468305351,18.3072101702294,18.7132483469182,18.2644533614656,18.0457033434629,18.1512726924961
"Q9GZV4_EIF5A2",17.0024773101174,16.5313839398778,17.0836171517881,16.8741129915806,16.8637513315398,17.0709601514204,16.954616114218,16.9940492631176,17.1869584681725
"Q9GZV5_WWTR1",15.2926643857333,15.3295855668078,15.2386872198444,15.5272678038644,15.6523890431326,15.7006468566512,15.6775598118496,15.6394740471103,15.8996965394128
"Q9GZX9_TWSG1",15.6472395381464,NA,15.4272172219625,16.0762467767917,15.8278217505975,16.1370711804513,15.9356992108233,15.6762834070116,15.7787045918544
"Q9GZY4_COA1",16.5983420578282,16.5159963517147,16.6405806788386,17.2139805965129,17.332382491415,17.3490844161094,17.1129339138689,17.1431199801766,17.2369902807947
"Q9GZY8_MFF",18.0280579646641,18.3761713491909,17.9374909082189,18.2447941254907,18.5107629487552,18.333209249543,18.0724771746931,18.4889645271993,17.8152589081922
"Q9GZZ1_NAA50",21.6737140791718,21.4917298414178,21.5656089503638,21.9212401785371,21.8193883514326,21.9175851524633,22.0129666759808,21.8941069832671,22.0501238862241
"Q9GZZ9_UBA5",21.3120777461635,21.3409836380698,21.3982142307708,20.8241786684522,20.844801246055,20.9786603215016,20.7510442002995,20.8122063864252,20.8763663726592
